sample_idx,target_class,formula,n_picks,depth,precision_train,n_tp,n_fp
132,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
133,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
134,5.0,"( ( ( G(x_2 => -0.7324) ) ∨ ( G[149,inf](x_2 <= 0.5801) ) ) ∧ ( ( (x_2 <= -1.2774) ∧ (x_0 <= 3.6268) ) ∨ ( F[264,inf]( (x_2 <= -1.1508) ∨ (x_2 <= -1.9845) ) ) ) )",2,4,0.8,4,1
135,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
136,4.0,"( ( G[55,120](x_0 => 0.0493) ) ∧ ( G( ( (x_1 => -0.3898) ∧ (x_0 <= -1.0985) ) ∨ ( F[29,69](x_2 => -0.673) ) ) ) )",2,4,1.0,6,0
137,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
138,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
139,4.0,"( ( ( G[250,inf]( G(x_1 <= 0.033) ) ) ∧ (x_2 <= 0.2705) ) ∧ ( G[55,120](x_0 => 0.0493) ) )",2,4,1.0,7,0
140,4.0,"( ( ( G[250,inf]( G(x_1 <= 0.033) ) ) ∧ (x_2 <= 0.2705) ) ∧ ( G[242,inf]( (x_0 <= -0.0329) ∨ (x_0 => 1.3283) ) ) )",2,4,1.0,8,0
141,4.0,"( ( ( G[250,inf]( G(x_1 <= 0.033) ) ) ∧ (x_2 <= 0.2705) ) ∧ ( G[242,inf]( (x_0 <= -0.0329) ∨ (x_0 => 1.3283) ) ) )",2,4,1.0,8,0
142,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
143,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
144,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
145,4.0,"( ( F( G[54,147](x_0 <= -0.5481) ) ) ∧ ( G[242,inf]( (x_0 <= -0.0329) ∨ (x_0 => 1.3283) ) ) )",2,3,0.9,9,1
146,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
147,5.0,"( (x_2 => 0.293) ∧ ( G[269,inf](x_1 <= -0.5515) ) )",1,2,0.75,12,4
148,4.0,"( ( G[242,inf]( (x_0 <= -0.0329) ∨ (x_0 => 1.3283) ) ) ∧ ( G[274,inf]( (x_2 => -0.5577) ∧ ( F[23,inf](x_1 <= -0.4217) ) ) ) )",2,4,0.75,9,3
149,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( F( (x_0 <= -0.1759) ∧ ( F[25,36](x_1 => 1.8719) ) ) ) )",2,4,0.888889,8,1
150,4.0,"( ( F( G[54,147](x_0 <= -0.5481) ) ) ∧ ( G[242,inf]( (x_0 <= -0.0329) ∨ (x_0 => 1.3283) ) ) )",2,3,0.9,9,1
151,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
152,4.0,"( ( ( G[250,inf]( G(x_1 <= 0.033) ) ) ∧ (x_2 <= 0.2705) ) ∧ ( G[105,inf]( ( (x_0 <= 0.2198) ∨ (x_1 <= 0.2822) ) ∨ ( (x_1 <= -3.2897) ∨ (x_1 => 0.6221) ) ) ) )",2,4,0.875,7,1
153,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
154,4.0,"( ( F( G[54,147](x_0 <= -0.5481) ) ) ∧ ( ( G[250,inf]( G(x_1 <= 0.033) ) ) ∧ (x_2 <= 0.2705) ) )",2,4,0.9,9,1
155,2.0,"( ( G( F[33,88](x_2 <= 0.1601) ) ) ∧ ( ( F(x_2 => 2.1849) ) ∧ ( (x_0 => -0.4197) ∨ (x_2 => 3.1433) ) ) )",2,3,0.923077,12,1
156,4.0,"( ( ( G[250,inf]( G(x_1 <= 0.033) ) ) ∧ (x_2 <= 0.2705) ) ∧ ( G[55,120](x_0 => 0.0493) ) )",2,4,1.0,7,0
157,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
158,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
159,4.0,"( ( ( G[250,inf]( G(x_1 <= 0.033) ) ) ∧ (x_2 <= 0.2705) ) ∧ ( G[242,inf]( (x_0 <= -0.0329) ∨ (x_0 => 1.3283) ) ) )",2,4,1.0,8,0
160,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
161,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
162,5.0,"( ( ( G(x_2 => -0.7324) ) ∨ ( G[149,inf](x_2 <= 0.5801) ) ) ∧ ( F[80,101]( (x_0 <= 0.8733) ∧ (x_0 => 0.1942) ) ) )",2,3,0.777778,7,2
163,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
164,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
165,1.0,"( ( G[76,168]( (x_0 => -1.1536) ∧ ( (x_0 => 1.9387) ∨ (x_1 <= 0.9787) ) ) ) ∧ ( ( G[145,201](x_0 => 0.345) ) ∨ (x_1 => 2.5226) ) )",2,4,1.0,8,0
166,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
167,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
168,5.0,"( ( (x_2 => -0.4657) ∧ ( G[224,inf](x_2 <= 0.2006) ) ) ∧ ( ( G[314,inf]( F(x_1 <= -1.4175) ) ) ∨ ( (x_1 => 5.3577) ∨ ( F(x_0 <= -2.583) ) ) ) )",2,4,1.0,9,0
169,5.0,"( ( ( G(x_2 => -0.7324) ) ∨ ( G[149,inf](x_2 <= 0.5801) ) ) ∧ ( F[125,205]( ( (x_0 <= -2.3646) ∧ (x_2 => 0.4078) ) ∨ ( G[81,inf](x_1 <= -1.0507) ) ) ) )",2,4,1.0,8,0
170,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
171,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
172,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
173,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
174,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
175,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
176,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
177,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
178,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
179,3.0,"( ( ( G[249,inf](x_0 => -0.4686) ) ∧ (x_1 <= -0.2945) ) ∧ ( G[216,inf]( (x_0 => 0.1575) ∨ (x_0 <= -0.8025) ) ) )",2,3,1.0,10,0
180,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
181,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
182,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
183,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
184,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
185,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
186,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
187,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
188,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
189,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
190,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
191,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
192,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
193,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
194,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
195,5.0,"( ( ( G(x_2 => -0.7324) ) ∨ ( G[149,inf](x_2 <= 0.5801) ) ) ∧ ( F[80,101]( (x_0 <= 0.8733) ∧ (x_0 => 0.1942) ) ) )",2,3,0.777778,7,2
196,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
197,5.0,"( ( ( G(x_2 => -0.7324) ) ∨ ( G[149,inf](x_2 <= 0.5801) ) ) ∧ ( F[80,101]( (x_0 <= 0.8733) ∧ (x_0 => 0.1942) ) ) )",2,3,0.777778,7,2
198,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
199,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
200,3.0,"( ( ( G[249,inf](x_0 => -0.4686) ) ∧ (x_1 <= -0.2945) ) ∧ ( G[216,inf]( (x_0 => 0.1575) ∨ (x_0 <= -0.8025) ) ) )",2,3,1.0,10,0
201,3.0,"( ( ( G[249,inf](x_0 => -0.4686) ) ∧ (x_1 <= -0.2945) ) ∧ ( G[44,167]( (x_0 => 2.9509) ∨ (x_0 <= 0.6917) ) ) )",2,3,1.0,9,0
202,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
203,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
204,6.0,"( ( G( (x_0 => -0.7588) ∨ (x_1 => -0.4036) ) ) ∧ ( F( G[33,88](x_2 => 1.0037) ) ) )",2,3,1.0,5,0
205,2.0,"( ( (x_0 => 2.1276) ∨ ( F[99,132](x_1 <= -1.5907) ) ) ∧ ( F[55,120](x_0 <= -1.9482) ) )",2,3,1.0,11,0
206,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
207,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( ( F[108,235]( (x_1 => 4.9071) ∨ (x_0 <= -2.1304) ) ) ∨ (x_1 => 1.0618) ) )",2,4,1.0,6,0
208,3.0,"( ( ( G[249,inf](x_0 => -0.4686) ) ∧ (x_1 <= -0.2945) ) ∧ ( G[216,inf]( (x_0 => 0.1575) ∨ (x_0 <= -0.8025) ) ) )",2,3,1.0,10,0
209,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( ( F[108,235]( (x_1 => 4.9071) ∨ (x_0 <= -2.1304) ) ) ∨ (x_1 => 1.0618) ) )",2,4,1.0,6,0
210,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
211,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
212,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
213,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
214,8.0,"( ( (x_1 <= -0.0622) ∧ ( F[36,95](x_1 => 0.9815) ) ) ∧ ( F( (x_0 <= -0.1759) ∧ ( F[25,36](x_1 => 1.8719) ) ) ) )",2,4,0.777778,7,2
215,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
216,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( ( F[108,235]( (x_1 => 4.9071) ∨ (x_0 <= -2.1304) ) ) ∨ (x_1 => 1.0618) ) )",2,4,1.0,6,0
217,5.0,"( ( ( G(x_2 => -0.7324) ) ∨ ( G[149,inf](x_2 <= 0.5801) ) ) ∧ ( F[231,inf]( (x_0 <= -0.3834) ∧ (x_2 <= -0.7283) ) ) )",2,3,0.888889,8,1
218,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
219,5.0,"( G[28,163](x_1 => -0.3911) )",1,1,0.833333,15,3
220,1.0,"( ( G[76,168]( (x_0 => -1.1536) ∧ ( (x_0 => 1.9387) ∨ (x_1 <= 0.9787) ) ) ) ∧ ( G[15,145]( F[25,127](x_2 => 0.8677) ) ) )",2,4,1.0,8,0
221,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
222,3.0,"( ( ( G[249,inf](x_0 => -0.4686) ) ∧ (x_1 <= -0.2945) ) ∧ ( G[44,167]( (x_0 => 2.9509) ∨ (x_0 <= 0.6917) ) ) )",2,3,1.0,9,0
223,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
224,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
225,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
226,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
227,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( ( F[108,235]( (x_1 => 4.9071) ∨ (x_0 <= -2.1304) ) ) ∨ (x_1 => 1.0618) ) )",2,4,1.0,6,0
228,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
229,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
230,3.0,"( ( ( G[249,inf](x_0 => -0.4686) ) ∧ (x_1 <= -0.2945) ) ∧ ( G[216,inf]( (x_0 => 0.1575) ∨ (x_0 <= -0.8025) ) ) )",2,3,1.0,10,0
231,4.0,"( ( G( (x_1 => -0.5148) ∨ (x_2 => -0.6786) ) ) ∨ ( F[159,inf](x_1 => 4.0209) ) )",1,3,0.769231,10,3
232,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
233,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
234,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
235,6.0,"( ( ( F( G[33,88](x_2 => 1.0037) ) ) ∧ ( G[89,inf]( (x_1 => -1.4236) ∧ (x_2 => -1.2501) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) )",3,4,0.833333,5,1
236,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
237,6.0,"( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G[26,281]( (x_2 => 0.7416) ∨ (x_1 <= 1.1834) ) ) )",2,4,1.0,4,0
238,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
239,6.0,( ( G( (x_2 <= -0.0358) ∨ ( G(x_1 => -0.7613) ) ) ) ∧ ( G( (x_2 <= 0.5976) ∨ (x_1 => -0.0208) ) ) ),2,4,1.0,9,0
240,3.0,"( ( G[181,inf]( (x_0 => -0.4677) ∨ (x_2 => 2.873) ) ) ∧ ( ( G[42,114]( (x_1 => 3.4436) ∨ (x_1 <= 0.5983) ) ) ∧ ( F[106,174](x_0 <= -0.7689) ) ) )",2,4,1.0,7,0
241,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
242,7.0,"( ( (x_0 => 0.3299) ∨ (x_1 => 3.1543) ) ∧ ( G[77,78](x_0 <= -0.5073) ) )",1,2,0.769231,10,3
243,7.0,"( ( (x_0 => 0.3299) ∨ (x_1 => 3.1543) ) ∧ ( G[77,78](x_0 <= -0.5073) ) )",1,2,0.769231,10,3
244,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( F[29,75]( (x_0 => 2.8299) ∨ ( (x_0 <= -1.1877) ∨ (x_0 <= -3.6021) ) ) ) )",2,4,1.0,11,0
245,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
246,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
247,7.0,"( ( (x_0 => 0.3299) ∨ (x_1 => 3.1543) ) ∧ ( G[77,78](x_0 <= -0.5073) ) )",1,2,0.769231,10,3
248,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
249,7.0,"( ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
250,1.0,"( ( G[76,168]( (x_0 => -1.1536) ∧ ( (x_0 => 1.9387) ∨ (x_1 <= 0.9787) ) ) ) ∧ ( ( (x_0 <= 0.1691) ∧ (x_1 => -2.7375) ) ∧ ( G[67,169](x_1 <= 0.7781) ) ) )",2,4,0.909091,10,1
251,7.0,"( ( (x_0 => 0.3299) ∨ (x_1 => 3.1543) ) ∧ ( G[77,78](x_0 <= -0.5073) ) )",1,2,0.769231,10,3
252,7.0,"( ( ( ( ( ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) ∧ ( F[55,120](x_0 <= -1.5102) ) ) ∧ ( ( F[250,inf]( F(x_1 => 1.0561) ) ) ∨ (x_2 => 1.2936) ) ) ∧ ( ( ( (x_0 => -0.6703) ∨ (x_2 => 1.1934) ) ∨ (x_2 => 0.9377) ) ∧ ( F[75,120]( (x_0 <= -1.4221) ∨ (x_1 <= -1.5192) ) ) ) ) ∧ ( F[76,168]( (x_0 <= -1.6578) ∨ ( (x_0 <= 1.4345) ∧ (x_1 => 1.4829) ) ) ) ) ∧ ( F[216,inf]( (x_0 <= -0.3092) ∧ (x_0 => -0.3358) ) ) )",6,8,0.0,0,3
253,7.0,"( ( (x_0 => 0.3299) ∨ (x_1 => 3.1543) ) ∧ ( G[77,78](x_0 <= -0.5073) ) )",1,2,0.769231,10,3
254,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( F[29,75]( (x_0 => 2.8299) ∨ ( (x_0 <= -1.1877) ∨ (x_0 <= -3.6021) ) ) ) )",2,4,1.0,11,0
255,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
256,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
257,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
258,1.0,"( ( G[76,168]( (x_0 => -1.1536) ∧ ( (x_0 => 1.9387) ∨ (x_1 <= 0.9787) ) ) ) ∧ ( ( G[145,201](x_0 => 0.345) ) ∨ (x_1 => 2.5226) ) )",2,4,1.0,8,0
259,7.0,"( ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
260,3.0,"( ( ( ( G[42,114]( (x_1 => 3.4436) ∨ (x_1 <= 0.5983) ) ) ∧ ( F[106,174](x_0 <= -0.7689) ) ) ∧ ( F( G[54,147](x_0 <= -0.1303) ) ) ) ∧ ( F[55,120](x_0 <= -1.1592) ) )",3,5,0.875,7,1
261,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
262,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
263,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
264,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
265,1.0,"( ( ( G[145,201](x_0 => 0.345) ) ∨ (x_1 => 2.5226) ) ∧ ( ( F[250,inf]( F(x_1 => 1.2652) ) ) ∨ (x_2 => 1.5028) ) )",2,4,1.0,5,0
266,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
267,1.0,"( ( G[76,168]( (x_0 => -1.1536) ∧ ( (x_0 => 1.9387) ∨ (x_1 <= 0.9787) ) ) ) ∧ ( ( F[168,227](x_0 => 1.3143) ) ∧ ( (x_1 <= -0.284) ∧ (x_2 <= -0.0086) ) ) )",2,4,1.0,10,0
268,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
269,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( F[29,75]( (x_0 => 2.8299) ∨ ( (x_0 <= -1.1877) ∨ (x_0 <= -3.6021) ) ) ) )",2,4,1.0,11,0
270,7.0,"( ( (x_0 => 0.3299) ∨ (x_1 => 3.1543) ) ∧ ( G[77,78](x_0 <= -0.5073) ) )",1,2,0.769231,10,3
271,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
272,2.0,"( ( (x_1 => -0.013) ∨ (x_1 <= -2.8044) ) ∧ ( F[11,131](x_1 <= -1.5896) ) )",1,2,0.75,12,4
273,6.0,"( ( ( ( ( G[176,inf](x_2 => -0.5305) ) ∨ ( G(x_0 <= 0.2759) ) ) ∧ ( F[15,145]( G[25,127](x_2 <= -0.1666) ) ) ) ∧ ( ( G(x_1 => -1.5508) ) ∧ ( (x_0 <= -0.226) ∨ ( G[171,217](x_0 <= 0.052) ) ) ) ) ∧ ( F[44,167]( (x_0 <= 1.9141) ∧ (x_0 => 1.7284) ) ) )",4,5,0.0,0,0
274,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
275,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
